지점,지점명,일시,기온(°C),지면온도(°C)
232,천안,2020-06-23 16:00,28.7,35.9
232,천안,2020-06-23 17:00,28.2,32.7
232,천안,2020-06-23 18:00,27.5,30.6
232,천안,2020-06-23 19:00,26.7,28.7
232,천안,2020-06-23 20:00,26,27
232,천안,2020-06-23 21:00,24.5,25.9
232,천안,2020-06-23 22:00,23.9,25.4
232,천안,2020-06-23 23:00,23.3,24.8
232,천안,2020-06-24 00:00,23,24.5
232,천안,2020-06-24 01:00,22.6,24
232,천안,2020-06-24 02:00,24.3,24
232,천안,2020-06-24 03:00,22.8,23.7
232,천안,2020-06-24 04:00,22.4,23.3
232,천안,2020-06-24 05:00,22.8,22.9
232,천안,2020-06-24 06:00,23.6,23.1
232,천안,2020-06-24 07:00,23.3,22.1
232,천안,2020-06-24 08:00,21.8,22.9
232,천안,2020-06-24 09:00,22.3,23.5
232,천안,2020-06-24 10:00,21.5,22.6
232,천안,2020-06-24 11:00,21.3,22.7
232,천안,2020-06-24 12:00,21.5,23.4
232,천안,2020-06-24 13:00,21.2,23.1
232,천안,2020-06-24 14:00,21.2,23.2
232,천안,2020-06-24 15:00,21.6,22.7
232,천안,2020-06-24 16:00,21.3,23.3
232,천안,2020-06-24 17:00,21,22
232,천안,2020-06-24 18:00,20.6,21.4
232,천안,2020-06-24 19:00,20.2,21.3
232,천안,2020-06-24 20:00,20.2,21.2
232,천안,2020-06-24 21:00,20.5,21.2
232,천안,2020-06-24 22:00,20.7,21.2
232,천안,2020-06-24 23:00,20.9,21.3
232,천안,2020-06-25 00:00,21,21.4
232,천안,2020-06-25 01:00,20.9,21.4
232,천안,2020-06-25 02:00,20.9,21.5
232,천안,2020-06-25 03:00,20.9,21.6
232,천안,2020-06-25 04:00,21.2,21.7
232,천안,2020-06-25 05:00,21.3,21.7
232,천안,2020-06-25 06:00,21.4,21.8
232,천안,2020-06-25 07:00,21.3,22.1
232,천안,2020-06-25 08:00,21.6,22.8
232,천안,2020-06-25 09:00,21.3,23.6
232,천안,2020-06-25 10:00,21.5,23.6
232,천안,2020-06-25 11:00,22.4,25
232,천안,2020-06-25 12:00,21.9,23.7
232,천안,2020-06-25 13:00,22.3,25.1
232,천안,2020-06-25 14:00,22.4,24.6
232,천안,2020-06-25 15:00,23.4,27
232,천안,2020-06-25 16:00,22.4,24
232,천안,2020-06-25 17:00,22,23.6
232,천안,2020-06-25 18:00,22,23
232,천안,2020-06-25 19:00,21.6,22.1
232,천안,2020-06-25 20:00,21,21.3
232,천안,2020-06-25 21:00,21,21.1
232,천안,2020-06-25 22:00,20.7,20.8
232,천안,2020-06-25 23:00,20.5,20.6
232,천안,2020-06-26 00:00,20.3,20.5
232,천안,2020-06-26 01:00,20.1,20.4
232,천안,2020-06-26 02:00,20,20.3
232,천안,2020-06-26 03:00,19.8,20.1
232,천안,2020-06-26 04:00,19.5,19.8
232,천안,2020-06-26 05:00,19.3,19.4
232,천안,2020-06-26 06:00,19.3,19.8
232,천안,2020-06-26 07:00,19.5,20.1
232,천안,2020-06-26 08:00,20.1,21.2
232,천안,2020-06-26 09:00,20.9,23
232,천안,2020-06-26 10:00,22.8,27.8
232,천안,2020-06-26 11:00,23.5,27.6
232,천안,2020-06-26 12:00,24.5,28.9
232,천안,2020-06-26 13:00,25.6,34.5
232,천안,2020-06-26 14:00,25.2,30.8
232,천안,2020-06-26 15:00,25.6,33
232,천안,2020-06-26 16:00,25.6,29.9
232,천안,2020-06-26 17:00,25.6,30.7
232,천안,2020-06-26 18:00,25.2,28
232,천안,2020-06-26 19:00,24.2,24.4
232,천안,2020-06-26 20:00,23,22.7
232,천안,2020-06-26 21:00,22.1,21.4
232,천안,2020-06-26 22:00,20.8,21
232,천안,2020-06-26 23:00,20.1,20.6
232,천안,2020-06-27 00:00,19.4,19.9
232,천안,2020-06-27 01:00,18.9,19.7
232,천안,2020-06-27 02:00,18.8,19.4
232,천안,2020-06-27 03:00,18.7,19.3
232,천안,2020-06-27 04:00,18.4,19.2
232,천안,2020-06-27 05:00,18.2,18.9
232,천안,2020-06-27 06:00,18.3,19.3
232,천안,2020-06-27 07:00,19.4,21.2
232,천안,2020-06-27 08:00,20.8,23.2
232,천안,2020-06-27 09:00,21.7,24.8
232,천안,2020-06-27 10:00,23.4,28.3
232,천안,2020-06-27 11:00,24.6,32.7
232,천안,2020-06-27 12:00,25.5,34.2
232,천안,2020-06-27 13:00,26.6,36.6
232,천안,2020-06-27 14:00,27.5,41.2
232,천안,2020-06-27 15:00,27.3,36
232,천안,2020-06-27 16:00,27.5,36.6
232,천안,2020-06-27 17:00,28.2,36.5
232,천안,2020-06-27 18:00,27.3,31.9
232,천안,2020-06-27 19:00,26.2,27.9
232,천안,2020-06-27 20:00,25.1,25
232,천안,2020-06-27 21:00,23.6,23.4
232,천안,2020-06-27 22:00,22.1,22.1
232,천안,2020-06-27 23:00,20.6,21.2
232,천안,2020-06-28 00:00,20.8,20.5
232,천안,2020-06-28 01:00,19.3,19.9
232,천안,2020-06-28 02:00,18.7,19.3
232,천안,2020-06-28 03:00,17.9,18.9
232,천안,2020-06-28 04:00,17.5,18.4
232,천안,2020-06-28 05:00,17.2,18.4
232,천안,2020-06-28 06:00,17.5,18.7
232,천안,2020-06-28 07:00,20.2,21.6
232,천안,2020-06-28 08:00,20.6,22.8
232,천안,2020-06-28 09:00,22.1,27.3
232,천안,2020-06-28 10:00,23.9,34
232,천안,2020-06-28 11:00,24.6,36.6
232,천안,2020-06-28 12:00,26.2,43.6
232,천안,2020-06-28 13:00,26.7,41.7
232,천안,2020-06-28 14:00,28,46.5
232,천안,2020-06-28 15:00,28.1,43.7
232,천안,2020-06-28 16:00,28.2,42.5
232,천안,2020-06-28 17:00,28.1,39.1
232,천안,2020-06-28 18:00,27.2,33.7
232,천안,2020-06-28 19:00,25.7,28.6
232,천안,2020-06-28 20:00,23.9,25.4
232,천안,2020-06-28 21:00,22.3,23.6
232,천안,2020-06-28 22:00,20.9,22.4
232,천안,2020-06-28 23:00,19.7,21.4
232,천안,2020-06-29 00:00,19,20.6
232,천안,2020-06-29 01:00,18.1,20
232,천안,2020-06-29 02:00,17.8,19.4
232,천안,2020-06-29 03:00,17.3,19
232,천안,2020-06-29 04:00,16.8,18.7
232,천안,2020-06-29 05:00,16.6,18.5
232,천안,2020-06-29 06:00,17.1,19
232,천안,2020-06-29 07:00,18.6,21.3
232,천안,2020-06-29 08:00,20.8,24
232,천안,2020-06-29 09:00,22.4,26.1
232,천안,2020-06-29 10:00,23.7,27.1
232,천안,2020-06-29 11:00,24.6,29.4
232,천안,2020-06-29 12:00,25.4,31
232,천안,2020-06-29 13:00,25.9,30.5
232,천안,2020-06-29 14:00,25.6,28.6
232,천안,2020-06-29 15:00,26.1,32.7
232,천안,2020-06-29 16:00,25.6,28.9
232,천안,2020-06-29 17:00,22.9,23.6
232,천안,2020-06-29 18:00,21,22
232,천안,2020-06-29 19:00,20.5,21.2
232,천안,2020-06-29 20:00,20.3,20.6
232,천안,2020-06-29 21:00,19.9,20.2
232,천안,2020-06-29 22:00,20,20
232,천안,2020-06-29 23:00,20.1,20.1
232,천안,2020-06-30 00:00,20,20
232,천안,2020-06-30 01:00,20.1,19.9
232,천안,2020-06-30 02:00,20.7,19.9
232,천안,2020-06-30 03:00,20.4,19.9
232,천안,2020-06-30 04:00,19.9,19.9
232,천안,2020-06-30 05:00,20,20
232,천안,2020-06-30 06:00,20.2,20.1
232,천안,2020-06-30 07:00,19.9,20.7
232,천안,2020-06-30 08:00,19.8,21.3
232,천안,2020-06-30 09:00,20,22.4
232,천안,2020-06-30 10:00,20.1,22.6
232,천안,2020-06-30 11:00,20.5,23.9
232,천안,2020-06-30 12:00,20.4,24.4
232,천안,2020-06-30 13:00,20.5,24.5
232,천안,2020-06-30 14:00,20.1,23.3
232,천안,2020-06-30 15:00,20.2,23.8
232,천안,2020-06-30 16:00,20.4,23
232,천안,2020-06-30 17:00,19.7,22.6
232,천안,2020-06-30 18:00,19.8,22
232,천안,2020-06-30 19:00,19.9,21.2
232,천안,2020-06-30 20:00,19.9,20.5
232,천안,2020-06-30 21:00,19.2,19.7
232,천안,2020-06-30 22:00,19,19
232,천안,2020-06-30 23:00,18.7,18.8
232,천안,2020-07-01 00:00,18.2,18.5
232,천안,2020-07-01 01:00,17.5,18
232,천안,2020-07-01 02:00,17.3,18.1
232,천안,2020-07-01 03:00,17.1,18.5
232,천안,2020-07-01 04:00,17,18.2
232,천안,2020-07-01 05:00,17.1,17.7
232,천안,2020-07-01 06:00,17.3,17.7
232,천안,2020-07-01 07:00,17.5,19.1
232,천안,2020-07-01 08:00,18.1,19.7
232,천안,2020-07-01 09:00,19.2,22
232,천안,2020-07-01 10:00,21.7,28.3
232,천안,2020-07-01 11:00,23.2,30.4
232,천안,2020-07-01 12:00,22,25.3
232,천안,2020-07-01 13:00,22.8,27.5
232,천안,2020-07-01 14:00,23.3,26.5
232,천안,2020-07-01 15:00,23,25.2
232,천안,2020-07-01 16:00,23.4,26
232,천안,2020-07-01 17:00,22.7,24.1
232,천안,2020-07-01 18:00,22.2,23
232,천안,2020-07-01 19:00,21.6,22.8
232,천안,2020-07-01 20:00,20.9,22.1
232,천안,2020-07-01 21:00,20.3,21.4
232,천안,2020-07-01 22:00,20.2,20.9
232,천안,2020-07-01 23:00,19.3,19.9
232,천안,2020-07-02 00:00,18.4,19.3
232,천안,2020-07-02 01:00,18,18.8
232,천안,2020-07-02 02:00,17.6,18.5
232,천안,2020-07-02 03:00,17.1,18.1
232,천안,2020-07-02 04:00,17.1,18.2
232,천안,2020-07-02 05:00,17.1,17.9
232,천안,2020-07-02 06:00,17.2,18.3
232,천안,2020-07-02 07:00,18.4,19.7
232,천안,2020-07-02 08:00,20.4,23
232,천안,2020-07-02 09:00,21.8,26.5
232,천안,2020-07-02 10:00,22.9,27.8
232,천안,2020-07-02 11:00,24,31.5
232,천안,2020-07-02 12:00,25,32.1
232,천안,2020-07-02 13:00,26.1,33.2
232,천안,2020-07-02 14:00,26.7,34.8
232,천안,2020-07-02 15:00,27.4,33.5
232,천안,2020-07-02 16:00,27.4,32.6
232,천안,2020-07-02 17:00,27.8,30.5
232,천안,2020-07-02 18:00,27.1,27.7
232,천안,2020-07-02 19:00,25.7,25.3
232,천안,2020-07-02 20:00,24.2,24.1
232,천안,2020-07-02 21:00,22.8,23.2
232,천안,2020-07-02 22:00,22,22.1
232,천안,2020-07-02 23:00,21.2,21.6
232,천안,2020-07-03 00:00,20.9,21.2
232,천안,2020-07-03 01:00,20.1,20.6
232,천안,2020-07-03 02:00,19.6,20.3
232,천안,2020-07-03 03:00,19.5,20.2
232,천안,2020-07-03 04:00,19.3,19.9
232,천안,2020-07-03 05:00,19,19.6
232,천안,2020-07-03 06:00,19.4,20.2
232,천안,2020-07-03 07:00,21.1,21.2
232,천안,2020-07-03 08:00,22.6,22.6
232,천안,2020-07-03 09:00,23.2,23.6
232,천안,2020-07-03 10:00,23.8,24.7
232,천안,2020-07-03 11:00,24.1,26.1
232,천안,2020-07-03 12:00,24.7,26.5
232,천안,2020-07-03 13:00,24.4,24.6
232,천안,2020-07-03 14:00,25.2,28.9
232,천안,2020-07-03 15:00,24.8,27
232,천안,2020-07-03 16:00,24.1,25.1
232,천안,2020-07-03 17:00,23.5,23.4
232,천안,2020-07-03 18:00,22.2,21.8
232,천안,2020-07-03 19:00,21.2,20.8
232,천안,2020-07-03 20:00,20.2,20.1
232,천안,2020-07-03 21:00,19.5,19.9
232,천안,2020-07-03 22:00,19.1,19.7
232,천안,2020-07-03 23:00,18.7,19.5
232,천안,2020-07-04 00:00,18.5,19.4
232,천안,2020-07-04 01:00,18.2,19.3
232,천안,2020-07-04 02:00,17.9,19.1
232,천안,2020-07-04 03:00,17.8,19
232,천안,2020-07-04 04:00,17.7,18.8
232,천안,2020-07-04 05:00,17.7,18.9
232,천안,2020-07-04 06:00,17.8,18.9
232,천안,2020-07-04 07:00,18.3,19.5
232,천안,2020-07-04 08:00,19.4,21.4
232,천안,2020-07-04 09:00,20.2,22.7
232,천안,2020-07-04 10:00,20.9,24.1
232,천안,2020-07-04 11:00,22.4,29.5
232,천안,2020-07-04 12:00,23.8,34.3
232,천안,2020-07-04 13:00,24.7,36.4
232,천안,2020-07-04 14:00,24.6,32.3
232,천안,2020-07-04 15:00,25.8,34
232,천안,2020-07-04 16:00,25.8,33.2
232,천안,2020-07-04 17:00,25.5,28.9
232,천안,2020-07-04 18:00,25.1,26.4
232,천안,2020-07-04 19:00,24.3,24.3
232,천안,2020-07-04 20:00,23.2,22.5
232,천안,2020-07-04 21:00,22.1,21.8
232,천안,2020-07-04 22:00,21.1,20.8
232,천안,2020-07-04 23:00,20.7,20.6
232,천안,2020-07-05 00:00,19.7,19.9
232,천안,2020-07-05 01:00,18.5,19.3
232,천안,2020-07-05 02:00,18.3,19.1
232,천안,2020-07-05 03:00,17.8,18.6
232,천안,2020-07-05 04:00,18,19.3
232,천안,2020-07-05 05:00,18.2,19.1
232,천안,2020-07-05 06:00,17.9,19.2
232,천안,2020-07-05 07:00,18.8,20.5
232,천안,2020-07-05 08:00,20.4,22.7
232,천안,2020-07-05 09:00,21.6,26.7
232,천안,2020-07-05 10:00,23,29.3
232,천안,2020-07-05 11:00,24.6,35.4
232,천안,2020-07-05 12:00,24.2,30.3
232,천안,2020-07-05 13:00,25.5,31.8
232,천안,2020-07-05 14:00,25.5,31.1
232,천안,2020-07-05 15:00,26.2,32.8
232,천안,2020-07-05 16:00,25.8,30.1
232,천안,2020-07-05 17:00,25.7,29.3
232,천안,2020-07-05 18:00,25.7,27.4
232,천안,2020-07-05 19:00,24.9,25.1
232,천안,2020-07-05 20:00,23.3,23.3
232,천안,2020-07-05 21:00,22,22.3
232,천안,2020-07-05 22:00,20.8,21.5
232,천안,2020-07-05 23:00,20.3,20.8
232,천안,2020-07-06 00:00,19.7,20.2
232,천안,2020-07-06 01:00,19,19.7
232,천안,2020-07-06 02:00,19.1,20.2
232,천안,2020-07-06 03:00,19.2,20.3
232,천안,2020-07-06 04:00,18.8,19.3
232,천안,2020-07-06 05:00,18.7,19.1
232,천안,2020-07-06 06:00,18.5,19.5
232,천안,2020-07-06 07:00,19.5,21.7
232,천안,2020-07-06 08:00,20.5,23.5
232,천안,2020-07-06 09:00,23,26.4
232,천안,2020-07-06 10:00,24.2,28.7
232,천안,2020-07-06 11:00,26.1,34.5
232,천안,2020-07-06 12:00,26.7,38.1
232,천안,2020-07-06 13:00,26.8,35.4
232,천안,2020-07-06 14:00,28,39.3
232,천안,2020-07-06 15:00,28.5,39.8
232,천안,2020-07-06 16:00,27.4,33.3
232,천안,2020-07-06 17:00,27.6,34
232,천안,2020-07-06 18:00,27.9,30.9
232,천안,2020-07-06 19:00,26.6,27.1
232,천안,2020-07-06 20:00,25.2,25.1
232,천안,2020-07-06 21:00,24.4,24.4
232,천안,2020-07-06 22:00,23.7,23.4
232,천안,2020-07-06 23:00,22.7,22.6
232,천안,2020-07-07 00:00,21.9,22.2
232,천안,2020-07-07 01:00,22,22.6
232,천안,2020-07-07 02:00,22.3,22.4
232,천안,2020-07-07 03:00,22.3,22.3
232,천안,2020-07-07 04:00,22,21.8
232,천안,2020-07-07 05:00,21.8,21.3
232,천안,2020-07-07 06:00,21.8,21.6
232,천안,2020-07-07 07:00,22.5,23.3
232,천안,2020-07-07 08:00,22.8,24.3
232,천안,2020-07-07 09:00,23.8,28.1
232,천안,2020-07-07 10:00,24.5,31.7
232,천안,2020-07-07 11:00,25.1,34.8
232,천안,2020-07-07 12:00,25.6,38.5
232,천안,2020-07-07 13:00,25.8,34.9
232,천안,2020-07-07 14:00,26.5,37.2
232,천안,2020-07-07 15:00,26.4,37.1
232,천안,2020-07-07 16:00,26.6,37.6
232,천안,2020-07-07 17:00,26.4,34.2
232,천안,2020-07-07 18:00,26.1,30.5
232,천안,2020-07-07 19:00,25.2,27.3
232,천안,2020-07-07 20:00,23.8,24.5
232,천안,2020-07-07 21:00,22.6,22.9
232,천안,2020-07-07 22:00,22.1,21.9
232,천안,2020-07-07 23:00,21.1,21.1
232,천안,2020-07-08 00:00,20.7,20.5
232,천안,2020-07-08 01:00,20.2,20.2
232,천안,2020-07-08 02:00,20.6,20.6
232,천안,2020-07-08 03:00,19.7,20.2
232,천안,2020-07-08 04:00,19.1,19.4
232,천안,2020-07-08 05:00,18.4,18.9
232,천안,2020-07-08 06:00,18.2,19.1
232,천안,2020-07-08 07:00,18.9,20.9
232,천안,2020-07-08 08:00,21.1,23.8
232,천안,2020-07-08 09:00,22.2,26.7
232,천안,2020-07-08 10:00,23.6,31.2
232,천안,2020-07-08 11:00,25.5,37.2
232,천안,2020-07-08 12:00,26.7,41.8
232,천안,2020-07-08 13:00,27.2,42
232,천안,2020-07-08 14:00,28,40.9
232,천안,2020-07-08 15:00,28.8,44.4
232,천안,2020-07-08 16:00,29.1,41.1
232,천안,2020-07-08 17:00,28.3,37.4
232,천안,2020-07-08 18:00,27.7,33.1
232,천안,2020-07-08 19:00,26.7,29.5
232,천안,2020-07-08 20:00,24.7,26.1
232,천안,2020-07-08 21:00,23.8,24.6
232,천안,2020-07-08 22:00,22.3,23.5
232,천안,2020-07-08 23:00,21.3,22.5
232,천안,2020-07-09 00:00,20.4,21.9
232,천안,2020-07-09 01:00,20.5,22
232,천안,2020-07-09 02:00,20.7,22
232,천안,2020-07-09 03:00,19.8,21
232,천안,2020-07-09 04:00,19.3,20.3
232,천안,2020-07-09 05:00,19.2,20.2
232,천안,2020-07-09 06:00,19.1,20.1
232,천안,2020-07-09 07:00,20.6,21.7
232,천안,2020-07-09 08:00,23.3,25.3
232,천안,2020-07-09 09:00,25,30.1
232,천안,2020-07-09 10:00,26.1,32.8
232,천안,2020-07-09 11:00,27.7,38.6
232,천안,2020-07-09 12:00,28.5,41.8
232,천안,2020-07-09 13:00,29.6,43.5
232,천안,2020-07-09 14:00,29.6,44.5
232,천안,2020-07-09 15:00,30.3,44.1
232,천안,2020-07-09 16:00,30.1,40.1
232,천안,2020-07-09 17:00,30.6,39.1
232,천안,2020-07-09 18:00,29.8,33.9
232,천안,2020-07-09 19:00,29.1,30.2
232,천안,2020-07-09 20:00,27.6,27.2
232,천안,2020-07-09 21:00,25.8,25.8
232,천안,2020-07-09 22:00,26,24.9
232,천안,2020-07-09 23:00,25.4,24.3
232,천안,2020-07-10 00:00,25.2,24.4
232,천안,2020-07-10 01:00,25.2,24.3
232,천안,2020-07-10 02:00,24,23.3
232,천안,2020-07-10 03:00,23.5,22.9
232,천안,2020-07-10 04:00,23.6,22.9
232,천안,2020-07-10 05:00,23.1,22.6
232,천안,2020-07-10 06:00,22.7,22.3
232,천안,2020-07-10 07:00,22.3,22.1
232,천안,2020-07-10 08:00,22.3,22.6
232,천안,2020-07-10 09:00,22.7,23.7
232,천안,2020-07-10 10:00,24.2,27.5
232,천안,2020-07-10 11:00,26,31.4
232,천안,2020-07-10 12:00,26.7,34.4
232,천안,2020-07-10 13:00,26.2,36.9
232,천안,2020-07-10 14:00,27.2,39.7
232,천안,2020-07-10 15:00,26.8,38
232,천안,2020-07-10 16:00,28.1,40
232,천안,2020-07-10 17:00,28.4,36.5
232,천안,2020-07-10 18:00,28.3,33.9
232,천안,2020-07-10 19:00,27,29.5
232,천안,2020-07-10 20:00,26.1,27.3
232,천안,2020-07-10 21:00,24.8,25.7
232,천안,2020-07-10 22:00,23.6,24.6
232,천안,2020-07-10 23:00,22.9,24
232,천안,2020-07-11 00:00,22.4,23.3
232,천안,2020-07-11 01:00,22,22.7
232,천안,2020-07-11 02:00,21.8,22.6
232,천안,2020-07-11 03:00,21.8,22.2
232,천안,2020-07-11 04:00,21.2,21.6
232,천안,2020-07-11 05:00,20.9,21.8
232,천안,2020-07-11 06:00,21.2,21.7
232,천안,2020-07-11 07:00,21.5,22.9
232,천안,2020-07-11 08:00,23.2,26.9
232,천안,2020-07-11 09:00,24.9,31.6
232,천안,2020-07-11 10:00,27,37.5
232,천안,2020-07-11 11:00,27.6,39.9
232,천안,2020-07-11 12:00,27.4,40.5
232,천안,2020-07-11 13:00,28.1,44
232,천안,2020-07-11 14:00,27.8,40.1
232,천안,2020-07-11 15:00,28.3,38.5
232,천안,2020-07-11 16:00,28,35.6
232,천안,2020-07-11 17:00,28.2,33.5
232,천안,2020-07-11 18:00,27.4,30.8
232,천안,2020-07-11 19:00,27.2,28.6
232,천안,2020-07-11 20:00,26.1,26.3
232,천안,2020-07-11 21:00,25.2,25.3
232,천안,2020-07-11 22:00,25.2,24.2
232,천안,2020-07-11 23:00,24.4,23.4
232,천안,2020-07-12 00:00,23.5,22.9
232,천안,2020-07-12 01:00,22.9,22.3
232,천안,2020-07-12 02:00,22.2,21.8
232,천안,2020-07-12 03:00,21.7,21.7
232,천안,2020-07-12 04:00,21.3,21.3
232,천안,2020-07-12 05:00,20.7,21
232,천안,2020-07-12 06:00,21.2,21.8
232,천안,2020-07-12 07:00,22.6,22.9
232,천안,2020-07-12 08:00,23,24
232,천안,2020-07-12 09:00,23.5,25.6
232,천안,2020-07-12 10:00,23.7,26.5
232,천안,2020-07-12 11:00,23.9,27.5
232,천안,2020-07-12 12:00,23.9,26.8
232,천안,2020-07-12 13:00,23.9,27.6
232,천안,2020-07-12 14:00,23.2,25.1
232,천안,2020-07-12 15:00,22.9,25.3
232,천안,2020-07-12 16:00,22.3,23.6
232,천안,2020-07-12 17:00,21.7,22.4
232,천안,2020-07-12 18:00,21.4,22.1
232,천안,2020-07-12 19:00,21,21.3
232,천안,2020-07-12 20:00,20.4,20.8
232,천안,2020-07-12 21:00,20.1,20.5
232,천안,2020-07-12 22:00,19.7,20.1
232,천안,2020-07-12 23:00,19.5,19.8
232,천안,2020-07-13 00:00,18.8,19.4
232,천안,2020-07-13 01:00,18.5,18.9
232,천안,2020-07-13 02:00,18.2,18.6
232,천안,2020-07-13 03:00,17.9,18.4
232,천안,2020-07-13 04:00,17.8,18.5
232,천안,2020-07-13 05:00,17.9,18.5
232,천안,2020-07-13 06:00,17.7,18.3
232,천안,2020-07-13 07:00,17.8,18.3
232,천안,2020-07-13 08:00,17.8,18.5
232,천안,2020-07-13 09:00,18.2,19.2
232,천안,2020-07-13 10:00,18.4,19.9
232,천안,2020-07-13 11:00,19,20
232,천안,2020-07-13 12:00,19,20.6
232,천안,2020-07-13 13:00,19.1,20.4
232,천안,2020-07-13 14:00,19.3,20.4
232,천안,2020-07-13 15:00,19.5,20.9
232,천안,2020-07-13 16:00,20,21.2
232,천안,2020-07-13 17:00,19.7,20.8
232,천안,2020-07-13 18:00,19.4,19.9
232,천안,2020-07-13 19:00,19.6,19.5
232,천안,2020-07-13 20:00,19.4,19.3
232,천안,2020-07-13 21:00,19.3,19
232,천안,2020-07-13 22:00,19,19.1
232,천안,2020-07-13 23:00,18.6,18.9
232,천안,2020-07-14 00:00,18.5,18.9
232,천안,2020-07-14 01:00,18.4,18.9
232,천안,2020-07-14 02:00,18.4,18.8
232,천안,2020-07-14 03:00,18.2,18.5
232,천안,2020-07-14 04:00,18,18.2
232,천안,2020-07-14 05:00,17.8,18
232,천안,2020-07-14 06:00,17.7,17.9
232,천안,2020-07-14 07:00,17.6,18.1
232,천안,2020-07-14 08:00,17.7,18.8
232,천안,2020-07-14 09:00,18.2,19.5
232,천안,2020-07-14 10:00,18.2,20.7
232,천안,2020-07-14 11:00,19.1,22.9
232,천안,2020-07-14 12:00,19.7,23.1
232,천안,2020-07-14 13:00,20.3,22.4
232,천안,2020-07-14 14:00,20.6,23.9
232,천안,2020-07-14 15:00,21.4,24.9
232,천안,2020-07-14 16:00,21.5,23.3
232,천안,2020-07-14 17:00,21.4,23.1
232,천안,2020-07-14 18:00,21.5,22.3
232,천안,2020-07-14 19:00,20.8,21.5
232,천안,2020-07-14 20:00,20.3,20.8
232,천안,2020-07-14 21:00,20.1,20.7
232,천안,2020-07-14 22:00,19.8,20.5
232,천안,2020-07-14 23:00,19.8,20.4
232,천안,2020-07-15 00:00,19.2,20.1
232,천안,2020-07-15 01:00,19.2,20.1
232,천안,2020-07-15 02:00,18.8,19.6
232,천안,2020-07-15 03:00,18.5,19.6
232,천안,2020-07-15 04:00,18.4,19.5
232,천안,2020-07-15 05:00,18.2,19.2
232,천안,2020-07-15 06:00,18.1,19.2
232,천안,2020-07-15 07:00,18.3,19.9
232,천안,2020-07-15 08:00,18.5,21.2
232,천안,2020-07-15 09:00,19.6,23.1
232,천안,2020-07-15 10:00,20.8,25.6
232,천안,2020-07-15 11:00,22.1,28.1
232,천안,2020-07-15 12:00,23.2,31.1
232,천안,2020-07-15 13:00,24.7,34.3
232,천안,2020-07-15 14:00,24,31
232,천안,2020-07-15 15:00,24.9,31.8
232,천안,2020-07-15 16:00,24.9,28.6
232,천안,2020-07-15 17:00,25.4,30.3
232,천안,2020-07-15 18:00,24.6,27
232,천안,2020-07-15 19:00,23.6,24.2
232,천안,2020-07-15 20:00,22.2,22.9
232,천안,2020-07-15 21:00,20.8,21.6
232,천안,2020-07-15 22:00,19.9,20.8
232,천안,2020-07-15 23:00,19,20
232,천안,2020-07-16 00:00,18.5,19.4
232,천안,2020-07-16 01:00,18.3,19.1
232,천안,2020-07-16 02:00,18.3,19.1
232,천안,2020-07-16 03:00,17.9,18.5
232,천안,2020-07-16 04:00,18.2,19.5
232,천안,2020-07-16 05:00,18.6,19.8
232,천안,2020-07-16 06:00,19,20.1
232,천안,2020-07-16 07:00,19.8,21.4
232,천안,2020-07-16 08:00,20.6,22.9
232,천안,2020-07-16 09:00,21.3,23.9
232,천안,2020-07-16 10:00,23.4,30.2
232,천안,2020-07-16 11:00,22.9,26
232,천안,2020-07-16 12:00,24,28.7
232,천안,2020-07-16 13:00,25.1,31.1
232,천안,2020-07-16 14:00,26.4,33.7
232,천안,2020-07-16 15:00,26.6,32.7
232,천안,2020-07-16 16:00,26.2,29.1
232,천안,2020-07-16 17:00,27.9,30.9
232,천안,2020-07-16 18:00,27.1,27.8
232,천안,2020-07-16 19:00,25.6,24.9
232,천안,2020-07-16 20:00,23.4,23.1
232,천안,2020-07-16 21:00,22,22.1
232,천안,2020-07-16 22:00,21,21.4
232,천안,2020-07-16 23:00,21,20.7
232,천안,2020-07-17 00:00,20.5,20.4
232,천안,2020-07-17 01:00,20.7,20.6
232,천안,2020-07-17 02:00,19.6,20.1
232,천안,2020-07-17 03:00,19.1,19.7
232,천안,2020-07-17 04:00,18.8,19.6
232,천안,2020-07-17 05:00,19,20
232,천안,2020-07-17 06:00,19.1,19.8
232,천안,2020-07-17 07:00,19.8,21.4
232,천안,2020-07-17 08:00,21.4,23.8
232,천안,2020-07-17 09:00,23.5,27.6
232,천안,2020-07-17 10:00,24.4,30.8
232,천안,2020-07-17 11:00,25.8,34.2
232,천안,2020-07-17 12:00,27.7,37
232,천안,2020-07-17 13:00,27.4,33
232,천안,2020-07-17 14:00,27.6,31.3
232,천안,2020-07-17 15:00,28.7,35
232,천안,2020-07-17 16:00,29.3,33.8
232,천안,2020-07-17 17:00,28.9,31.6
232,천안,2020-07-17 18:00,27.3,28.2
232,천안,2020-07-17 19:00,25.8,25.5
232,천안,2020-07-17 20:00,24.5,23.8
232,천안,2020-07-17 21:00,23.7,22.9
232,천안,2020-07-17 22:00,22.6,22.2
232,천안,2020-07-17 23:00,22.4,21.9
232,천안,2020-07-18 00:00,21.6,21.8
232,천안,2020-07-18 01:00,21.3,21.5
232,천안,2020-07-18 02:00,21.2,21.8
232,천안,2020-07-18 03:00,20.6,21
232,천안,2020-07-18 04:00,20.1,20.7
232,천안,2020-07-18 05:00,19.8,20.4
232,천안,2020-07-18 06:00,20.1,21.2
